x [mm];y [mm];z [mm];X-displacement [mm];Y-displacement [mm];Z-displacement [mm];Displacement [mm];Exx [S];Eyy [S];Exy [S];Poisson's ratio -strain min/max;Poisson's ratio -Exx/Eyy;Poisson's ratio -Eyy/Exx;Poisson's ratio -strain max/min;Maximum principal strain [S];Minimum principal strain [S];Maximum shear strain [S];Maximum shear angle [°];Maximum strain angle [°];Tresca strain [S];Von Mises strain [S];du/dx [S];du/dy [S];dv/dx [S];dv/dy [S];Vorticity-z [S];Height [mm];du/dx+dv/dy [S];Div-xy [S];Stereo reconstruction error [pixel]
-27.955265;22.82765;-2.461848;0;0;0;0;2.220446e-16;-1.110223e-16;2.093032e-17;0;0;0;0;2.233547e-16;-1.123324e-16;1.678436e-16;45;0;2.237915e-16;1.973107e-16;2.220446e-16;3.806376e-17;3.796886e-18;-1.110223e-16;-3.426687e-17;-2.481325;1.110223e-16;-1.110223e-16;0
-26.342279;22.82765;-1.589591;0;0;0;0;2.220446e-16;-1.110223e-16;1.280403e-17;0;0;0;0;2.225361e-16;-1.115138e-16;1.670249e-16;45;0;2.226999e-16;1.963823e-16;2.220446e-16;2.17521e-17;3.855956e-18;-1.110223e-16;-1.789614e-17;-1.61229;1.110223e-16;-1.110223e-16;0
-24.729293;22.82765;-0.782277;0;0;0;0;0;0;-1.087338e-17;0;0;0;0;1.087338e-17;-1.087338e-17;1.087338e-17;45;0;1.449784e-17;1.255549e-17;0;-2.174675e-17;0;0;2.174675e-17;-0.805995;0;0;0
-23.116307;22.82765;-0.04466;0;0;0;0;0;0;1.086944e-17;0;0;0;0;1.086944e-17;-1.086944e-17;1.086944e-17;45;0;1.449258e-17;1.255095e-17;0;2.173888e-17;0;0;-2.173888e-17;-0.056233;0;0;0
-21.503321;22.82765;0.658124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0.6459;0;0;0
-19.890335;22.82765;1.321782;0;0;0;0;0;-1.110223e-16;1.28912e-17;0;0;0;0;1.477188e-18;-1.124995e-16;5.698834e-17;45;0;7.598445e-17;7.549687e-17;0;2.17312e-17;4.051189e-18;-1.110223e-16;-1.768001e-17;1.299717;-1.110223e-16;1.110223e-16;0
-18.277349;22.82765;1.913899;0;0;0;0;2.220446e-16;0;-1.358219e-17;0;0;0;0;2.228723e-16;-8.277195e-19;1.1185e-16;45;0;1.491334e-16;1.488582e-16;2.220446e-16;-2.716437e-17;0;0;2.716437e-17;1.893116;2.220446e-16;-2.220446e-16;0
-16.664363;22.82765;2.435377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;2.416501;0;0;0
-15.051377;22.82765;2.889839;0;0;0;0;2.220446e-16;0;9.504892e-18;0;0;0;0;2.224507e-16;-4.061257e-19;1.114284e-16;45;0;1.485712e-16;1.484361e-16;2.220446e-16;1.900978e-17;0;0;-1.900978e-17;2.888189;2.220446e-16;-2.220446e-16;0
-13.438391;22.82765;3.329505;0;0;0;0;-1.110223e-16;0;1.221672e-17;0;0;0;0;1.328414e-18;-1.123507e-16;5.683956e-17;45;0;7.578609e-17;7.534719e-17;-1.110223e-16;2.443344e-17;0;0;-2.443344e-17;3.318837;-1.110223e-16;1.110223e-16;0
-11.825405;22.82765;3.730969;0;0;0;0;-1.110223e-16;0;1.356961e-18;0;0;0;0;1.658286e-20;-1.110389e-16;5.552773e-17;45;0;7.403698e-17;7.403145e-17;-1.110223e-16;2.713921e-18;0;0;-2.713921e-18;3.705692;-1.110223e-16;1.110223e-16;0
-10.212419;22.82765;4.054178;0;0;0;0;2.220446e-16;-1.110223e-16;1.066319e-18;0;0;0;0;2.22048e-16;-1.110257e-16;1.665369e-16;45;0;2.220492e-16;1.958288e-16;2.220446e-16;0;2.132639e-18;-1.110223e-16;2.132639e-18;4.053;1.110223e-16;-1.110223e-16;0
-8.599433;22.82765;4.372154;0;0;0;0;0;-1.110223e-16;1.066095e-18;0;0;0;0;1.023626e-20;-1.110325e-16;5.552139e-17;45;0;7.402852e-17;7.402511e-17;0;0;2.132189e-18;-1.110223e-16;2.132189e-18;4.376505;-1.110223e-16;1.110223e-16;0
-6.986447;22.82765;4.698833;0;0;0;0;0;0;1.086137e-17;0;0;0;0;1.086137e-17;-1.086137e-17;1.086137e-17;45;0;1.448183e-17;1.254163e-17;0;2.172275e-17;0;0;-2.172275e-17;4.678558;0;0;0
-5.373461;22.82765;4.958123;0;0;0;0;0;0;2.172213e-17;0;0;0;0;2.172213e-17;-2.172213e-17;2.172213e-17;45;0;2.896285e-17;2.508256e-17;0;4.344427e-17;0;0;-4.344427e-17;4.935943;0;0;0
-3.760475;22.82765;5.144854;0;0;0;0;0;-1.110223e-16;-1.031879e-17;0;0;0;0;9.509186e-19;-1.119732e-16;5.646207e-17;45;0;7.528276e-17;7.49678e-17;0;-2.171951e-17;1.081936e-18;-1.110223e-16;2.280145e-17;5.130167;-1.110223e-16;1.110223e-16;0
-2.147489;22.82765;5.27926;0;0;0;0;2.220446e-16;-1.110223e-16;-6.79064e-20;0;0;0;0;2.220446e-16;-1.110223e-16;1.665335e-16;45;0;2.220446e-16;1.95825e-16;2.220446e-16;-6.784465e-19;5.426336e-19;-1.110223e-16;1.22108e-18;5.259381;1.110223e-16;-1.110223e-16;0
-0.534503;22.82765;5.339868;0;0;0;0;0;-1.110223e-16;1.358612e-19;0;0;0;0;1.662571e-22;-1.110225e-16;5.551132e-17;45;0;7.401509e-17;7.401504e-17;0;0;2.717225e-19;-1.110223e-16;2.717225e-19;5.336962;-1.110223e-16;1.110223e-16;0
1.078483;22.82765;5.372523;0;0;0;0;0;-1.110223e-16;1.09793e-17;0;0;0;0;1.075358e-18;-1.120977e-16;5.658651e-17;45;0;7.544868e-17;7.509279e-17;0;2.168688e-17;2.717298e-19;-1.110223e-16;-2.141515e-17;5.387869;-1.110223e-16;1.110223e-16;0
2.691469;22.82765;5.437561;0;0;0;0;-1.110223e-16;2.220446e-16;2.158076e-17;0;0;0;0;2.234371e-16;-1.124148e-16;1.679259e-16;45;0;2.239012e-16;1.974041e-16;-1.110223e-16;4.37049e-17;-5.433847e-19;2.220446e-16;-4.424829e-17;5.432133;1.110223e-16;-1.110223e-16;0
4.304455;22.82765;5.486354;0;0;0;0;2.220446e-16;0;4.233734e-20;0;0;0;0;2.220446e-16;-8.072478e-24;1.110223e-16;45;0;1.480297e-16;1.480297e-16;2.220446e-16;8.467468e-20;0;0;-8.467468e-20;5.445066;2.220446e-16;-2.220446e-16;0
5.917441;22.82765;5.421336;0;0;0;0;0;0;1.085471e-17;0;0;0;0;1.085471e-17;-1.085471e-17;1.085471e-17;45;0;1.447295e-17;1.253394e-17;0;2.170943e-17;0;0;-2.170943e-17;5.402269;0;0;0
7.530427;22.82765;5.308908;0;0;0;0;0;2.220446e-16;8.811959e-19;0;0;0;0;2.220481e-16;-3.497018e-21;1.110258e-16;45;0;1.480344e-16;1.480332e-16;0;6.786025e-19;1.083789e-18;2.220446e-16;4.051869e-19;5.294503;2.220446e-16;-2.220446e-16;0
9.143413;22.82765;5.15689;0;0;0;0;0;0;-1.085458e-17;0;0;0;0;1.085458e-17;-1.085458e-17;1.085458e-17;45;0;1.447278e-17;1.253379e-17;0;-2.170916e-17;0;0;2.170916e-17;5.143785;0;0;0
10.756399;22.82765;4.965075;0;0;0;0;-1.110223e-16;0;-2.237637e-17;0;0;0;0;4.340246e-18;-1.153626e-16;5.98514e-17;45;0;7.980187e-17;7.839518e-17;-1.110223e-16;-4.475274e-17;0;0;4.475274e-17;4.952562;-1.110223e-16;1.110223e-16;0
12.369385;22.82765;4.735344;0;0;0;0;0;2.220446e-16;1.124245e-17;0;0;0;0;2.226124e-16;-5.677701e-19;1.115901e-16;45;0;1.487868e-16;1.485979e-16;0;2.033586e-17;2.149032e-18;2.220446e-16;-1.818683e-17;4.72204;2.220446e-16;-2.220446e-16;0
13.982371;22.82765;4.467446;0;0;0;0;0;2.220446e-16;1.069058e-18;0;0;0;0;2.220497e-16;-5.146977e-21;1.110275e-16;45;0;1.480366e-16;1.480349e-16;0;-2.481904e-22;2.138364e-18;2.220446e-16;2.138612e-18;4.44658;2.220446e-16;-2.220446e-16;0
15.595357;22.82765;4.139403;0;0;0;0;2.220446e-16;0;-9.496432e-18;0;0;0;0;2.2245e-16;-4.054045e-19;1.114277e-16;45;0;1.485703e-16;1.484353e-16;2.220446e-16;-1.899286e-17;0;0;1.899286e-17;4.122877;2.220446e-16;-2.220446e-16;0
17.208343;22.82765;3.761279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;3.748586;0;0;0
18.821329;22.82765;3.339439;0;0;0;0;0;2.220446e-16;-1.961627e-17;0;0;0;0;2.237643e-16;-1.719659e-18;1.12742e-16;45;0;1.503226e-16;1.497527e-16;0;-4.342714e-17;4.194597e-18;2.220446e-16;4.762174e-17;3.32937;2.220446e-16;-2.220446e-16;0
20.434315;22.82765;2.878048;0;0;0;0;0;0;-1.357147e-18;0;0;0;0;1.357147e-18;-1.357147e-18;1.357147e-18;45;0;1.809529e-18;1.567098e-18;0;-2.714293e-18;0;0;2.714293e-18;2.867;0;0;0
22.047301;22.82765;2.375168;0;0;0;0;-1.110223e-16;0;-1.357007e-18;0;0;0;0;1.658398e-20;-1.110389e-16;5.552773e-17;45;0;7.403698e-17;7.403145e-17;-1.110223e-16;-2.714013e-18;0;0;2.714013e-18;2.358294;-1.110223e-16;1.110223e-16;0
23.660287;22.82765;1.817469;0;0;0;0;-1.110223e-16;0;1.900095e-17;0;0;0;0;3.161876e-18;-1.141842e-16;5.867303e-17;45;0;7.82307e-17;7.719833e-17;-1.110223e-16;3.80019e-17;0;0;-3.80019e-17;1.798419;-1.110223e-16;1.110223e-16;0
25.273273;22.82765;1.202612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;1.182873;0;0;0
26.886259;22.82765;0.530005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0.513235;0;0;0
28.499246;22.82765;-0.191932;0;0;0;0;-1.110223e-16;0;3.258199e-17;0;0;0;0;8.855562e-18;-1.198779e-16;6.436672e-17;45;0;8.582228e-17;8.3028e-17;-1.110223e-16;6.516397e-17;0;0;-6.516397e-17;-0.207411;-1.110223e-16;1.110223e-16;0
30.112232;22.82765;-0.960185;0;0;0;0;-1.110223e-16;0;2.71644e-18;0;0;0;0;6.642482e-20;-1.110887e-16;5.557758e-17;45;0;7.410343e-17;7.40813e-17;-1.110223e-16;5.432881e-18;0;0;-5.432881e-18;-0.98688;-1.110223e-16;1.110223e-16;0
31.725218;22.82765;-1.808297;0;0;0;0;0;2.220446e-16;1.94804e-17;0;0;0;0;2.237407e-16;-1.696097e-18;1.127184e-16;45;0;1.502912e-16;1.49729e-16;0;2.808055e-17;1.088025e-17;2.220446e-16;-1.72003e-17;-1.808709;2.220446e-16;-2.220446e-16;0
-42.47214;21.214664;-13.959961;0;0;0;0;0;-1.110223e-16;1.621799e-17;0;0;0;0;2.320596e-18;-1.133429e-16;5.783175e-17;45;0;7.7109e-17;7.634722e-17;0;2.81551e-17;4.280878e-18;-1.110223e-16;-2.387422e-17;-13.956814;-1.110223e-16;1.110223e-16;0
-40.859154;21.214664;-12.302096;0;0;0;0;0;0;-4.358201e-17;0;0;0;0;4.358201e-17;-4.358201e-17;4.358201e-17;45;0;5.810935e-17;5.032417e-17;0;-8.716402e-17;0;0;8.716402e-17;-12.339684;0;0;0
-39.246168;21.214664;-10.772893;0;0;0;0;-2.220446e-16;0;2.723138e-18;0;0;0;0;3.339133e-20;-2.22078e-16;1.110557e-16;45;0;1.480743e-16;1.480631e-16;-2.220446e-16;5.446275e-18;0;0;-5.446275e-18;-10.794449;-2.220446e-16;2.220446e-16;0
-37.633182;21.214664;-9.324901;0;0;0;0;0;0;-2.177857e-17;0;0;0;0;2.177857e-17;-2.177857e-17;2.177857e-17;45;0;2.90381e-17;2.514773e-17;0;-4.355714e-17;0;0;4.355714e-17;-9.352935;0;0;0
-36.020196;21.214664;-7.975743;0;0;0;0;0;-1.110223e-16;-9.191112e-18;0;0;0;0;7.557524e-19;-1.117781e-16;5.62669e-17;45;0;7.502254e-17;7.477189e-17;0;-2.176855e-17;3.386327e-18;-1.110223e-16;2.515488e-17;-8.006459;-1.110223e-16;1.110223e-16;0
-34.40721;21.214664;-6.726859;0;0;0;0;2.220446e-16;0;-2.448638e-17;0;0;0;0;2.247128e-16;-2.668218e-18;1.136905e-16;45;0;1.515874e-16;1.507058e-16;2.220446e-16;-4.897276e-17;0;0;4.897276e-17;-6.755248;2.220446e-16;-2.220446e-16;0
-32.794224;21.214664;-5.568812;0;0;0;0;0;0;1.088285e-17;0;0;0;0;1.088285e-17;-1.088285e-17;1.088285e-17;45;0;1.451046e-17;1.256643e-17;0;2.176569e-17;0;0;-2.176569e-17;-5.596925;0;0;0
-31.181238;21.214664;-4.49862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;-4.521502;0;0;0
-29.568251;21.214664;-3.504602;0;0;0;0;0;2.220446e-16;1.802178e-17;0;0;0;0;2.234978e-16;-1.453189e-18;1.124755e-16;45;0;1.499673e-16;1.494853e-16;0;4.351269e-17;-7.469131e-18;2.220446e-16;-5.098183e-17;-3.523604;2.220446e-16;-2.220446e-16;0
-27.955265;21.214664;-2.576779;0;0;0;0;0;-1.110223e-16;1.896808e-18;0;0;0;0;3.239739e-20;-1.110547e-16;5.554355e-17;45;0;7.405806e-17;7.404727e-17;0;0;3.793617e-18;-1.110223e-16;3.793617e-18;-2.590243;-1.110223e-16;1.110223e-16;0
-26.342279;21.214664;-1.695813;0;0;0;0;-1.110223e-16;0;-1.087556e-17;0;0;0;0;1.05532e-18;-1.120776e-16;5.656647e-17;45;0;7.542196e-17;7.507266e-17;-1.110223e-16;-2.175111e-17;0;0;2.175111e-17;-1.719942;-1.110223e-16;1.110223e-16;0
-24.729293;21.214664;-0.889593;0;0;0;0;-1.110223e-16;0;-8.155194e-18;0;0;0;0;5.958455e-19;-1.116182e-16;5.6107e-17;45;0;7.480933e-17;7.461151e-17;-1.110223e-16;-1.631039e-17;0;0;1.631039e-17;-0.913488;-1.110223e-16;1.110223e-16;0
-23.116307;21.214664;-0.156455;0;0;0;0;0;0;1.087113e-17;0;0;0;0;1.087113e-17;-1.087113e-17;1.087113e-17;45;0;1.449484e-17;1.25529e-17;0;2.174226e-17;0;0;-2.174226e-17;-0.165177;0;0;0
-21.503321;21.214664;0.545621;0;0;0;0;-1.110223e-16;0;-8.152848e-18;0;0;0;0;5.955047e-19;-1.116178e-16;5.610666e-17;45;0;7.480888e-17;7.461117e-17;-1.110223e-16;-1.63057e-17;0;0;1.63057e-17;0.536133;-1.110223e-16;1.110223e-16;0
-19.890335;21.214664;1.211217;0;0;0;0;0;0;-1.087001e-17;0;0;0;0;1.087001e-17;-1.087001e-17;1.087001e-17;45;0;1.449335e-17;1.255161e-17;0;-2.174003e-17;0;0;2.174003e-17;1.191109;0;0;0
-18.277349;21.214664;1.809949;0;0;0;0;0;2.220446e-16;-2.379307e-17;0;0;0;0;2.245655e-16;-2.520913e-18;1.135432e-16;45;0;1.51391e-16;1.505577e-16;0;-4.347928e-17;-4.106857e-18;2.220446e-16;3.937242e-17;1.786829;2.220446e-16;-2.220446e-16;0
-16.664363;21.214664;2.336271;0;0;0;0;0;0;-1.086992e-17;0;0;0;0;1.086992e-17;-1.086992e-17;1.086992e-17;45;0;1.449323e-17;1.25515e-17;0;-2.173984e-17;0;0;2.173984e-17;2.311956;0;0;0
-15.051377;21.214664;2.787079;0;0;0;0;-1.110223e-16;2.220446e-16;-1.160703e-17;0;0;0;0;2.224486e-16;-1.114263e-16;1.669375e-16;45;0;2.225833e-16;1.962831e-16;-1.110223e-16;-1.902087e-17;-4.193188e-18;2.220446e-16;1.482768e-17;2.783291;1.110223e-16;-1.110223e-16;0
-13.438391;21.214664;3.220366;0;0;0;0;0;2.220446e-16;8.759902e-18;0;0;0;0;2.223897e-16;-3.450515e-19;1.113673e-16;45;0;1.484898e-16;1.483749e-16;0;2.173142e-17;-4.211611e-18;2.220446e-16;-2.594303e-17;3.211258;2.220446e-16;-2.220446e-16;0
-11.825405;21.214664;3.617856;0;0;0;0;0;-1.110223e-16;1.192176e-17;0;0;0;0;1.265747e-18;-1.12288e-16;5.67769e-17;45;0;7.570253e-17;7.528416e-17;0;2.172159e-17;2.121926e-18;-1.110223e-16;-1.959966e-17;3.596561;-1.110223e-16;1.110223e-16;0
-10.212419;21.214664;3.945673;0;0;0;0;0;2.220446e-16;-1.192595e-17;0;0;0;0;2.226833e-16;-6.38702e-19;1.11661e-16;45;0;1.488813e-16;1.486689e-16;0;-2.172008e-17;-2.131821e-18;2.220446e-16;1.958826e-17;3.944327;2.220446e-16;-2.220446e-16;0
-8.599433;21.214664;4.268699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;4.269436;0;0;0
-6.986447;21.214664;4.596419;0;0;0;0;0;2.220446e-16;-1.748554e-18;0;0;0;0;2.220584e-16;-1.376863e-20;1.110361e-16;45;0;1.480481e-16;1.480435e-16;0;-1.357873e-18;-2.139234e-18;2.220446e-16;-7.813616e-19;4.573166;2.220446e-16;-2.220446e-16;0
-5.373461;21.214664;4.85702;0;0;0;0;0;0;-1.292141e-22;0;0;0;0;1.292141e-22;-1.292141e-22;1.292141e-22;45;0;1.722854e-22;1.492036e-22;0;-2.584282e-22;0;0;2.584282e-22;4.83195;0;0;0
-3.760475;21.214664;5.042964;0;0;0;0;-1.110223e-16;-1.110223e-16;1.219998e-18;0;0;0;0;-1.098023e-16;-1.122423e-16;1.219998e-18;45;0;1.626665e-18;7.402827e-17;-1.110223e-16;1.358003e-18;1.081993e-18;-1.110223e-16;-2.760099e-19;5.026454;-2.220446e-16;2.220446e-16;0
-2.147489;21.214664;5.176026;0;0;0;0;0;-1.110223e-16;-1.059323e-17;0;0;0;0;1.001718e-18;-1.12024e-16;5.651287e-17;45;0;7.53505e-17;7.501882e-17;0;-2.172913e-17;5.426763e-19;-1.110223e-16;2.227181e-17;5.154537;-1.110223e-16;1.110223e-16;0
-0.534503;21.214664;5.236687;0;0;0;0;0;2.220446e-16;-1.35874e-19;0;0;0;0;2.220447e-16;-8.314431e-23;1.110224e-16;45;0;1.480298e-16;1.480298e-16;0;-5.449595e-24;-2.717426e-19;2.220446e-16;-2.717372e-19;5.22841;2.220446e-16;-2.220446e-16;0
1.078483;21.214664;5.259246;0;0;0;0;2.220446e-16;0;-1.094408e-17;0;0;0;0;2.225827e-16;-5.381051e-19;1.115604e-16;45;0;1.487472e-16;1.485682e-16;2.220446e-16;-2.188816e-17;0;0;2.188816e-17;5.274631;2.220446e-16;-2.220446e-16;0
2.691469;21.214664;5.310198;0;0;0;0;0;-1.110223e-16;1.09858e-17;0;0;0;0;1.076619e-18;-1.120989e-16;5.658777e-17;45;0;7.545036e-17;7.509406e-17;0;2.169989e-17;2.717156e-19;-1.110223e-16;-2.142817e-17;5.314924;-1.110223e-16;1.110223e-16;0
4.304455;21.214664;5.358762;0;0;0;0;0;2.220446e-16;2.170685e-17;0;0;0;0;2.241467e-16;-2.102137e-18;1.131244e-16;45;0;1.508326e-16;1.501368e-16;0;4.337971e-17;3.39798e-20;2.220446e-16;-4.334573e-17;5.328153;2.220446e-16;-2.220446e-16;0
5.917441;21.214664;5.307269;0;0;0;0;2.220446e-16;0;-1.050947e-17;0;0;0;0;2.225409e-16;-4.963081e-19;1.115186e-16;45;0;1.486915e-16;1.485263e-16;2.220446e-16;-2.101893e-17;0;0;2.101893e-17;5.288791;2.220446e-16;-2.220446e-16;0
7.530427;21.214664;5.202233;0;0;0;0;0;-1.110223e-16;-5.419092e-19;0;0;0;0;2.645042e-21;-1.110249e-16;5.55138e-17;45;0;7.40184e-17;7.401751e-17;0;0;-1.083818e-18;-1.110223e-16;-1.083818e-18;5.183253;-1.110223e-16;1.110223e-16;0
9.143413;21.214664;5.047171;0;0;0;0;2.220446e-16;0;-1.017433e-17;0;0;0;0;2.225098e-16;-4.652244e-19;1.114875e-16;45;0;1.4865e-16;1.484952e-16;2.220446e-16;-2.034866e-17;0;0;2.034866e-17;5.030448;2.220446e-16;-2.220446e-16;0
10.756399;21.214664;4.847213;0;0;0;0;0;2.220446e-16;1.077567e-18;0;0;0;0;2.220498e-16;-5.229232e-21;1.110275e-16;45;0;1.480367e-16;1.48035e-16;0;0;2.155133e-18;2.220446e-16;2.155133e-18;4.834568;2.220446e-16;-2.220446e-16;0
12.369385;21.214664;4.610355;0;0;0;0;0;-1.110223e-16;-1.074289e-18;0;0;0;0;1.039421e-20;-1.110327e-16;5.552155e-17;45;0;7.402873e-17;7.402526e-17;0;0;-2.148578e-18;-1.110223e-16;-2.148578e-18;4.600897;-1.110223e-16;1.110223e-16;0
13.982371;21.214664;4.343132;0;0;0;0;0;2.220446e-16;-9.778114e-18;0;0;0;0;2.224744e-16;-4.297642e-19;1.114521e-16;45;0;1.486028e-16;1.484597e-16;0;-2.169549e-17;2.139262e-18;2.220446e-16;2.383475e-17;4.326311;2.220446e-16;-2.220446e-16;0
15.595357;21.214664;4.022554;0;0;0;0;-1.110223e-16;-1.110223e-16;-1.32736e-17;0;0;0;0;-9.774871e-17;-1.242959e-16;1.32736e-17;45;0;1.769813e-17;7.558518e-17;-1.110223e-16;-2.442126e-17;-2.125928e-18;-1.110223e-16;2.229533e-17;4.006141;-2.220446e-16;2.220446e-16;0
17.208343;21.214664;3.649643;0;0;0;0;0;2.220446e-16;1.297157e-17;0;0;0;0;2.227998e-16;-7.552148e-19;1.117775e-16;45;0;1.490367e-16;1.487856e-16;0;2.171979e-17;4.223356e-18;2.220446e-16;-1.749643e-17;3.635245;2.220446e-16;-2.220446e-16;0
18.821329;21.214664;3.229344;0;0;0;0;-1.110223e-16;0;-1.222113e-17;0;0;0;0;1.329361e-18;-1.123517e-16;5.684051e-17;45;0;7.578735e-17;7.534814e-17;-1.110223e-16;-2.444225e-17;0;0;2.444225e-17;3.217124;-1.110223e-16;1.110223e-16;0
20.434315;21.214664;2.766343;0;0;0;0;0;2.220446e-16;2.082158e-18;0;0;0;0;2.220641e-16;-1.952311e-20;1.110418e-16;45;0;1.480558e-16;1.480493e-16;0;1.205998e-22;4.164195e-18;2.220446e-16;4.164075e-18;2.753734;2.220446e-16;-2.220446e-16;0
22.047301;21.214664;2.258398;0;0;0;0;2.220446e-16;2.220446e-16;3.421332e-18;0;0;0;0;2.254659e-16;2.186233e-16;3.421332e-18;45;0;4.561776e-18;1.480824e-16;2.220446e-16;2.715497e-18;4.127167e-18;2.220446e-16;1.41167e-18;2.242751;4.440892e-16;-4.440892e-16;0
23.660287;21.214664;1.695995;0;0;0;0;2.220446e-16;2.220446e-16;-6.10387e-18;0;0;0;0;2.281485e-16;2.159407e-16;6.10387e-18;45;0;8.138494e-18;1.481974e-16;2.220446e-16;-1.629124e-17;4.083495e-18;2.220446e-16;2.037473e-17;1.680071;4.440892e-16;-4.440892e-16;0
25.273273;21.214664;1.077673;0;0;0;0;-1.110223e-16;2.220446e-16;-1.155761e-17;0;0;0;0;2.224452e-16;-1.114229e-16;1.66934e-16;45;0;2.225787e-16;1.962792e-16;-1.110223e-16;-2.715208e-17;4.036855e-18;2.220446e-16;3.118894e-17;1.062566;1.110223e-16;-1.110223e-16;0
26.886259;21.214664;0.404469;0;0;0;0;0;0;2.172528e-17;0;0;0;0;2.172528e-17;-2.172528e-17;2.172528e-17;45;0;2.896703e-17;2.508619e-17;0;4.345055e-17;0;0;-4.345055e-17;0.391802;0;0;0
28.499246;21.214664;-0.317584;0;0;0;0;0;-1.110223e-16;-1.283776e-17;0;0;0;0;1.465125e-18;-1.124874e-16;5.697627e-17;45;0;7.596837e-17;7.548473e-17;0;-2.172868e-17;-3.946843e-18;-1.110223e-16;1.778184e-17;-0.329273;-1.110223e-16;1.110223e-16;0
30.112232;21.214664;-1.085032;0;0;0;0;-1.110223e-16;0;0;0;0;0;0;0;-1.110223e-16;5.551115e-17;45;0;7.401487e-17;7.401487e-17;-1.110223e-16;0;0;0;0;-1.108332;-1.110223e-16;1.110223e-16;0
31.725218;21.214664;-1.930391;0;0;0;0;2.220446e-16;2.220446e-16;3.613155e-17;0;0;0;0;2.581762e-16;1.859131e-16;3.613155e-17;45;0;4.817541e-17;1.537968e-16;2.220446e-16;3.3187e-17;3.907611e-17;2.220446e-16;5.889106e-18;-1.932673;4.440892e-16;-4.440892e-16;0
-42.47214;19.601678;-14.049451;0;0;0;0;2.220446e-16;-1.110223e-16;3.0597e-17;0;0;0;0;2.248321e-16;-1.138098e-16;1.693209e-16;45;0;2.257612e-16;1.989865e-16;2.220446e-16;0;6.119399e-17;-1.110223e-16;6.119399e-17;-14.083103;1.110223e-16;-1.110223e-16;0
-40.859154;19.601678;-12.389363;0;0;0;0;-2.220446e-16;0;5.446566e-18;0;0;0;0;1.335193e-19;-2.221781e-16;1.111558e-16;45;0;1.482078e-16;1.481633e-16;-2.220446e-16;1.089313e-17;0;0;-1.089313e-17;-12.438094;-2.220446e-16;2.220446e-16;0
-39.246168;19.601678;-10.856394;0;0;0;0;0;-1.110223e-16;-9.295878e-18;0;0;0;0;7.729607e-19;-1.117953e-16;5.628412e-17;45;0;7.504548e-17;7.478916e-17;0;-2.178945e-17;3.197691e-18;-1.110223e-16;2.498714e-17;-10.893226;-1.110223e-16;1.110223e-16;0
-37.633182;19.601678;-9.428059;0;0;0;0;0;-1.110223e-16;-9.244398e-18;0;0;0;0;7.644811e-19;-1.117868e-16;5.627563e-17;45;0;7.503418e-17;7.478065e-17;0;-2.178528e-17;3.296488e-18;-1.110223e-16;2.508177e-17;-9.455317;-1.110223e-16;1.110223e-16;0
-36.020196;19.601678;-8.090158;0;0;0;0;2.220446e-16;0;-1.361031e-17;0;0;0;0;2.228758e-16;-8.311387e-19;1.118534e-16;45;0;1.491379e-16;1.488616e-16;2.220446e-16;-2.722063e-17;0;0;2.722063e-17;-8.114745;2.220446e-16;-2.220446e-16;0
-34.40721;19.601678;-6.840672;0;0;0;0;0;-1.110223e-16;1.262585e-17;0;0;0;0;1.417752e-18;-1.124401e-16;5.692891e-17;45;0;7.59052e-17;7.543706e-17;0;2.177034e-17;3.481366e-18;-1.110223e-16;-1.828897e-17;-6.865288;-1.110223e-16;1.110223e-16;0
-32.794224;19.601678;-5.673826;0;0;0;0;0;2.220446e-16;7.31254e-18;0;0;0;0;2.222852e-16;-2.405614e-19;1.112629e-16;45;0;1.483505e-16;1.482704e-16;0;2.176796e-17;-7.14288e-18;2.220446e-16;-2.891084e-17;-5.704386;2.220446e-16;-2.220446e-16;0
-31.181238;19.601678;-4.600508;0;0;0;0;0;-1.110223e-16;-1.993551e-17;0;0;0;0;3.471156e-18;-1.144935e-16;5.898231e-17;45;0;7.864308e-17;7.751194e-17;0;-4.353191e-17;3.660883e-18;-1.110223e-16;4.719279e-17;-4.62725;-1.110223e-16;1.110223e-16;0
-29.568251;19.601678;-3.6087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;-3.629466;0;0;0
-27.955265;19.601678;-2.682723;0;0;0;0;0;-1.110223e-16;2.36559e-17;0;0;0;0;4.830292e-18;-1.158526e-16;6.034144e-17;45;0;8.045526e-17;7.889446e-17;0;4.351725e-17;3.794562e-18;-1.110223e-16;-3.972269e-17;-2.696934;-1.110223e-16;1.110223e-16;0
-26.342279;19.601678;-1.803431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;-1.82705;0;0;0
